legId,searchDate,flightDate,startingAirport,destinationAirport,fareBasisCode,travelDuration,elapsedDays,isBasicEconomy,isRefundable,isNonStop,baseFare,totalFare,seatsRemaining,totalTravelDistance,segmentsDepartureTimeEpochSeconds,segmentsDepartureTimeRaw,segmentsArrivalTimeEpochSeconds,segmentsArrivalTimeRaw,segmentsArrivalAirportCode,segmentsDepartureAirportCode,segmentsAirlineName,segmentsAirlineCode,segmentsEquipmentDescription,segmentsDurationInSeconds,segmentsDistance,segmentsCabinCode
e905851699e7ab54bd60207eb7ca0bf8,2022-06-02,2022-06-30,LGA,MIA,V7AHZNN1,PT3H20M,0,False,False,True,171.16,198.60,7,1104,1656615600,2022-06-30T15:00:00.000-04:00,1656627600,2022-06-30T18:20:00.000-04:00,MIA,LGA,JetBlue Airways,B6,Airbus A321,12000,1104,coach
e4126b239f7f76a5ee7d07541c6cabe8,2022-06-02,2022-07-04,DTW,DEN,B00FXS5,PT3H12M,0,False,False,True,334.31,373.98,4,1142,1656947280,2022-07-04T11:08:00.000-04:00,1656958800,2022-07-04T12:20:00.000-06:00,DEN,DTW,Frontier Airlines,F9,,11520,1142,coach
9e6a3697b982ca231e35115830a71f24,2022-06-02,2022-07-07,ORD,BOS,G8AIZNN1,PT5H2M,0,False,False,False,177.67,214.60,6,1000,1657218420||1657231200,2022-07-07T13:27:00.000-05:00||2022-07-07T18:00:00.000-04:00,1657225080||1657236540,2022-07-07T16:18:00.000-04:00||2022-07-07T19:29:00.000-04:00,DCA||BOS,ORD||DCA,American Airlines||American Airlines,AA||AA,Boeing 737-800||Airbus A319,6660||5340,594||406,coach||coach
8f046b100d4a6b86a50fb40b115e7333,2022-06-02,2022-07-11,IAD,LGA,Q0NC,PT9H20M,0,False,False,False,170.14,211.00,3,594,1657542300||1657557900||1657570560,2022-07-11T08:25:00.000-04:00||2022-07-11T12:45:00.000-04:00||2022-07-11T16:16:00.000-04:00,1657547100||1657560900||1657575900,2022-07-11T09:45:00.000-04:00||2022-07-11T13:35:00.000-04:00||2022-07-11T17:45:00.000-04:00,DUJ||PIT||LGA,IAD||DUJ||PIT,Southern Airways Express||Southern Airways Express||American Airlines,9X||9X||AA,Cessna||Cessna||Embraer 175,4800||3000||5340,181||84||329,coach||coach||coach
51e3d4fa98362dc4a012a408fea7d59c,2022-06-02,2022-07-14,OAK,ORD,LH9OAVMN,PT11H44M,1,False,False,False,485.94,551.59,7,2395,1657840380||1657868340,2022-07-14T16:13:00.000-07:00||2022-07-14T23:59:00.000-07:00,1657847640||1657882620,2022-07-14T18:14:00.000-07:00||2022-07-15T05:57:00.000-05:00,SEA||ORD,OAK||SEA,Alaska Airlines||United,AS||UA,Embraer 175||Boeing 737-900,7260||14280,672||1723,coach||coach
51f262519f31d91ecc85db9724f2d649,2022-06-02,2022-07-18,EWR,PHL,HC0KUEL1,PT7H14M,0,False,False,False,287.74,338.52,7,465,1658151360||1658171700,2022-07-18T09:36:00.000-04:00||2022-07-18T15:15:00.000-04:00,1658156700||1658177400,2022-07-18T11:05:00.000-04:00||2022-07-18T16:50:00.000-04:00,BOS||PHL,EWR||BOS,JetBlue Airways||JetBlue Airways,B6||B6,Embraer 190||Embraer 190,5340||5700,185||280,coach||coach
13a68a0dddd27c623d5f8b63e6d36e13,2022-06-02,2022-07-21,MIA,ORD,HAUOA0MC,PT6H,0,False,False,False,330.24,378.61,9,1196,1658397600||1658412000,2022-07-21T06:00:00.000-04:00||2022-07-21T10:00:00.000-04:00,1658404380||1658419200,2022-07-21T07:53:00.000-04:00||2022-07-21T11:00:00.000-05:00,ATL||ORD,MIA||ATL,Delta||Delta,DL||DL,Boeing 757||Airbus A321,6780||7200,596||600,coach||coach
aca978a561e3a1964ee978cd53880f4b,2022-06-02,2022-07-25,EWR,ATL,TAA2AKBS,PT4H35M,0,True,False,False,96.74,127.60,9,762,1658741400||1658751300,2022-07-25T05:30:00.000-04:00||2022-07-25T08:15:00.000-04:00,1658746020||1658757900,2022-07-25T06:47:00.000-04:00||2022-07-25T10:05:00.000-04:00,IAD||ATL,EWR||IAD,United||United,UA||UA,Boeing 757-200||Airbus A319,4620||6600,221||541,coach||coach
00ea0f0a97d2bc6c600a86e6e9102bec,2022-06-02,2022-07-28,LGA,SFO,H3AZZNN1,PT11H10M,0,False,False,False,481.86,544.60,4,2968,1659007200||1659021900||1659040200,2022-07-28T07:20:00.000-04:00||2022-07-28T11:25:00.000-04:00||2022-07-28T13:30:00.000-07:00,1659015360||1659037680||1659047400,2022-07-28T09:36:00.000-04:00||2022-07-28T12:48:00.000-07:00||2022-07-28T15:30:00.000-07:00,CLT||PHX||SFO,LGA||CLT||PHX,American Airlines||American Airlines||American Airlines,AA||AA||AA,Boeing 737-800||Airbus A321||Airbus A319,8160||15780||7200,545||1771||652,coach||coach||coach
5d7541f796dd58644e56271acce89bf5,2022-06-02,2022-08-01,DFW,DEN,WAA7OKEN,PT2H4M,0,False,False,True,152.56,178.60,9,650,1659379500,2022-08-01T13:45:00.000-05:00,1659386940,2022-08-01T14:49:00.000-06:00,DEN,DFW,United,UA,Airbus A320,7440,650,coach
44fd2f0376772fea72c41105014c7056,2022-06-03,2022-06-06,ORD,EWR,V0AHZNN1,PT2H1M,0,False,False,True,264.19,298.60,7,720,1654556400,2022-06-06T18:00:00.000-05:00,1654563660,2022-06-06T21:01:00.000-04:00,EWR,ORD,American Airlines,AA,Boeing 737-800,7260,720,coach
1ad80156806f4e47883b88bd2e67274c,2022-06-03,2022-06-10,ATL,DFW,KA3NA0MQ,PT2H15M,0,False,False,True,211.16,241.60,9,725,1654864200,2022-06-10T08:30:00.000-04:00,1654872300,2022-06-10T09:45:00.000-05:00,DFW,ATL,Delta,DL,Airbus A321,8100,725,coach
0e293dfb01a74c886fee2665082cfb38,2022-06-03,2022-06-13,MIA,SFO,M0AHZNN1,PT7H33M,0,False,False,False,468.84,527.60,6,2678,1655133300||1655155500,2022-06-13T11:15:00.000-04:00||2022-06-13T14:25:00.000-07:00,1655152140||1655160480,2022-06-13T13:29:00.000-07:00||2022-06-13T15:48:00.000-07:00,LAX||SFO,MIA||LAX,American Airlines||American Airlines,AA||AA,BOEING 777-300ER||Embraer 175,18840||4980,2339||339,coach||coach
f953f16b7d53789fa6f7acf656a59d6c,2022-06-03,2022-06-17,BOS,DEN,H03PXP5,PT7H28M,0,False,False,False,539.54,603.61,4,1847,1655478240||1655489580,2022-06-17T11:04:00.000-04:00||2022-06-17T14:13:00.000-04:00,1655483880||1655505120,2022-06-17T12:38:00.000-04:00||2022-06-17T16:32:00.000-06:00,PHL||DEN,BOS||PHL,Frontier Airlines||Frontier Airlines,F9||F9,||,5640||15540,280||1567,coach||coach
882f68ff47533d76e3069ece83700d74,2022-06-03,2022-06-20,MIA,LAX,K3CXNR,PT14H15M,0,False,False,False,204.00,311.58,0,,1655739000||1655772900,2022-06-20T11:30:00.000-04:00||2022-06-20T20:55:00.000-04:00,1655750700||1655790300,2022-06-20T14:45:00.000-04:00||2022-06-20T22:45:00.000-07:00,DTW||LAX,MIA||DTW,Spirit Airlines||Spirit Airlines,NK||NK,Airbus A319||,11700||17400,None||None,coach||coach
eebd2dec1e67e6388b6763c4d23e9ecb,2022-06-03,2022-06-24,DEN,DFW,VAA0AKEN,PT1H56M,0,False,False,True,174.88,202.60,9,650,1656126000,2022-06-24T21:00:00.000-06:00,1656132960,2022-06-24T23:56:00.000-05:00,DFW,DEN,United,UA,Airbus A319,6960,650,coach
ad2f5c0e9dfaf9f65ca2a82da36acf4e,2022-06-03,2022-06-27,SFO,BOS,HH0KUEY5,PT11H7M,1,False,False,False,1043.83,1151.32,7,2751,1656393300||1656428940,2022-06-27T22:15:00.000-07:00||2022-06-28T11:09:00.000-04:00,1656414000||1656433320,2022-06-28T07:00:00.000-04:00||2022-06-28T12:22:00.000-04:00,JFK||BOS,SFO||JFK,American Airlines||American Airlines,AA||AA,AIRBUS INDUSTRIE A321 SHARKLETS||Embraer 190,20700||4380,2566||185,coach||coach
b5d5477f226223e98fb34fb4783cff07,2022-06-03,2022-07-01,DFW,MIA,V8AIZNN1,PT4H51M,0,False,False,False,282.79,327.60,4,1191,1656704340||1656711840,2022-07-01T14:39:00.000-05:00||2022-07-01T16:44:00.000-05:00,1656708360||1656721800,2022-07-01T15:46:00.000-05:00||2022-07-01T20:30:00.000-04:00,IAH||MIA,DFW||IAH,American Airlines||American Airlines,AA||AA,Airbus A321||Boeing 737 MAX 8,4020||9960,233||958,coach||coach
74a0511a17659407af5e7c9d4bbdd7b7,2022-06-03,2022-07-05,ATL,OAK,QAUOA0MQ,PT11H32M,0,False,False,False,608.37,683.20,4,2175,1657048800||1657083540,2022-07-05T15:20:00.000-04:00||2022-07-05T22:59:00.000-06:00,1657063020||1657090320,2022-07-05T17:17:00.000-06:00||2022-07-05T23:52:00.000-07:00,SLC||OAK,ATL||SLC,Delta||Delta,DL||DL,Airbus A321||Airbus A220-100,14220||6780,1587||588,coach||coach
168f8381ccc8a01615e1e5bb7e4437d1,2022-06-03,2022-07-08,LAX,BOS,L0AZZNN1,PT8H44M,1,False,False,False,501.40,562.61,7,2666,1657329000||1657342440,2022-07-08T18:10:00.000-07:00||2022-07-08T21:54:00.000-07:00,1657334400||1657360440,2022-07-08T19:40:00.000-07:00||2022-07-09T05:54:00.000-04:00,PHX||BOS,LAX||PHX,American Airlines||American Airlines,AA||AA,Airbus A320||,5400||18000,370||2296,coach||coach
ad3122aa9ad323572f98da4b3473c874,2022-06-03,2022-07-12,CLT,LGA,NVAHZNN1,PT1H42M,0,False,False,True,133.95,157.10,7,545,1657635480,2022-07-12T10:18:00.000-04:00,1657641600,2022-07-12T12:00:00.000-04:00,LGA,CLT,American Airlines,AA,Boeing 737-800,6120,545,coach
e025cbe224e6d280607d7db716304e4c,2022-06-03,2022-07-15,IAD,SFO,QAA4OFEN,PT14H56M,0,False,False,False,574.89,647.21,7,2787,1657888740||1657919700,2022-07-15T08:39:00.000-04:00||2022-07-15T17:15:00.000-04:00,1657893540||1657942500,2022-07-15T09:59:00.000-04:00||2022-07-15T20:35:00.000-07:00,EWR||SFO,IAD||EWR,United||Alaska Airlines,UA||AS,Boeing 757-200||Boeing 737-900,4800||22800,221||2566,coach||coach
b54604ac47c92b2bcd479358bc1315e4,2022-06-03,2022-07-19,BOS,CLT,VAA0OKEN,PT5H24M,0,False,False,False,200.00,238.60,4,730,1658255760||1658267160,2022-07-19T14:36:00.000-04:00||2022-07-19T17:46:00.000-04:00,1658260800||1658275200,2022-07-19T16:00:00.000-04:00||2022-07-19T20:00:00.000-04:00,EWR||CLT,BOS||EWR,United||United,UA||UA,Airbus A319||Embraer 175 (Enhanced Winglets),5040||8040,185||545,coach||coach
20c5f3b90705e5e6a8e02d5c8d4716d4,2022-06-03,2022-07-22,EWR,DTW,NVAHZNN1,PT4H48M,0,False,False,False,208.38,246.11,7,1050,1658498100||1658509320,2022-07-22T09:55:00.000-04:00||2022-07-22T13:02:00.000-04:00,1658505480||1658515380,2022-07-22T11:58:00.000-04:00||2022-07-22T14:43:00.000-04:00,CLT||DTW,EWR||CLT,American Airlines||American Airlines,AA||AA,Boeing 737-800||Airbus A320,7380||6060,545||505,coach||coach
2d53e057d600a80cd0f2fdda42aa6a43,2022-06-03,2022-07-25,SFO,OAK,HRVOA0MQ,PT9H16M,0,False,False,False,351.63,407.20,4,677,1658779500||1658808300,2022-07-25T13:05:00.000-07:00||2022-07-25T21:05:00.000-07:00,1658784600||1658812860,2022-07-25T14:30:00.000-07:00||2022-07-25T22:21:00.000-07:00,LAX||OAK,SFO||LAX,Delta||Delta,DL||DL,Embraer 175 (Enhanced Winglets)||Embraer 175 (Enhanced Winglets),5100||4560,339||338,coach||coach
aafb425f1c751fdadf5adaa379d40ee1,2022-06-03,2022-07-29,DEN,PHL,L3AIZNN1,PT5H16M,0,False,False,False,447.45,504.61,7,1575,1659094680||1659106560,2022-07-29T05:38:00.000-06:00||2022-07-29T09:56:00.000-05:00,1659103800||1659113640,2022-07-29T09:10:00.000-05:00||2022-07-29T12:54:00.000-04:00,ORD||PHL,DEN||ORD,American Airlines||American Airlines,AA||AA,Boeing 737-800||Airbus A321,9120||7080,903||672,coach||coach
d07b2214f58f80ef68d24a37936fd95d,2022-06-03,2022-08-01,OAK,ORD,KA3NR,PT8H,0,False,False,False,134.00,241.58,0,,1659364200||1659378180,2022-08-01T07:30:00.000-07:00||2022-08-01T11:23:00.000-07:00,1659369420||1659393000,2022-08-01T08:57:00.000-07:00||2022-08-01T17:30:00.000-05:00,LAX||ORD,OAK||LAX,Spirit Airlines||Spirit Airlines,NK||NK,AIRBUS INDUSTRIE A320 SHARKLETS||,5220||14820,None||None,coach||coach
26fcf4857447746262729bd39dce405f,2022-06-04,2022-06-07,CLT,DFW,N3AIZON1,PT12H57M,0,False,False,False,493.90,567.64,2,1303,1654601700||1654615980||1654620060||1654641000,2022-06-07T07:35:00.000-04:00||2022-06-07T10:33:00.000-05:00||2022-06-07T11:41:00.000-05:00||2022-06-07T17:30:00.000-05:00,1654608660||1654618860||1654624920||1654648320,2022-06-07T08:31:00.000-05:00||2022-06-07T11:21:00.000-05:00||2022-06-07T13:02:00.000-05:00||2022-06-07T19:32:00.000-05:00,STL||MWA||BNA||DFW,CLT||STL||MWA||BNA,American Airlines||Cape Air||Cape Air||American Airlines,AA||9K||9K||AA,Airbus A319||Tecnam P2012 Traveler||Tecnam P2012 Traveler||Boeing 737-800,6960||2880||4860||7320,575||102||170||626,coach||coach||coach||coach
1f93e311a304f71511194192717c9190,2022-06-04,2022-06-10,DTW,JFK,QAA0OFEN,PT6H54M,0,False,False,False,444.65,507.20,4,612,1654855500||1654875600,2022-06-10T06:05:00.000-04:00||2022-06-10T11:40:00.000-04:00,1654860480||1654880340,2022-06-10T07:28:00.000-04:00||2022-06-10T12:59:00.000-04:00,IAD||JFK,DTW||IAD,United||Delta,UA||DL,Boeing 737-700||Canadair Regional Jet 900,4980||4740,391||221,coach||coach
074dcbc429e0591b27bdf905216a378d,2022-06-04,2022-06-14,CLT,EWR,V7AHZNN1,PT8H44M,0,False,False,False,264.19,306.10,7,1756,1655211600||1655232300,2022-06-14T09:00:00.000-04:00||2022-06-14T14:45:00.000-04:00,1655218860||1655243040,2022-06-14T11:01:00.000-04:00||2022-06-14T17:44:00.000-04:00,MIA||EWR,CLT||MIA,American Airlines||American Airlines,AA||AA,Boeing 737-800||Boeing 737-800,7260||10740,652||1104,coach||coach
0b2f50a33f252e6e73ec2a7e6a1bda6e,2022-06-04,2022-06-17,EWR,PHL,OL7AUEL1,PT7H7M,0,False,False,False,179.54,222.21,7,465,1655460000||1655480100,2022-06-17T06:00:00.000-04:00||2022-06-17T11:35:00.000-04:00,1655464200||1655485620,2022-06-17T07:10:00.000-04:00||2022-06-17T13:07:00.000-04:00,BOS||PHL,EWR||BOS,JetBlue Airways||JetBlue Airways,B6||B6,Embraer 190||Embraer 190,4200||5520,185||280,coach||coach
967eb407ff6eae1a3cddc80f3ee1c9b1,2022-06-04,2022-06-21,BOS,DTW,VAUNA0BC,PT10H13M,1,True,False,False,139.53,179.20,9,797,1655860800||1655892000,2022-06-21T21:20:00.000-04:00||2022-06-22T06:00:00.000-04:00,1655866740||1655897580,2022-06-21T22:59:00.000-04:00||2022-06-22T07:33:00.000-04:00,DCA||DTW,BOS||DCA,Delta||Delta,DL||DL,Embraer 175||Airbus A320,5940||5580,406||391,coach||coach
5d0b843edc8973fc44b282e8b2d6b671,2022-06-04,2022-06-24,JFK,LAX,KA0TA0MC,PT12H11M,0,False,False,False,494.89,561.21,3,2465,1656074700||1656103200,2022-06-24T08:45:00.000-04:00||2022-06-24T15:40:00.000-05:00,1656084540||1656118560,2022-06-24T10:29:00.000-05:00||2022-06-24T17:56:00.000-07:00,ORD||LAX,JFK||ORD,Delta||United,DL||UA,Canadair Regional Jet 900||,9840||15360,720||1745,coach||coach
cf2bb07e5910e79b24c2daa61d2c4a9e,2022-06-04,2022-06-28,DEN,LAX,SAA2AKEN,PT5H1M,0,False,False,False,227.91,268.60,2,960,1656444300||1656457500,2022-06-28T13:25:00.000-06:00||2022-06-28T16:05:00.000-07:00,1656451080||1656462360,2022-06-28T14:18:00.000-07:00||2022-06-28T17:26:00.000-07:00,PHX||LAX,DEN||PHX,United||United,UA||UA,Boeing 737-800||Boeing 737-900,6780||4860,590||370,coach||coach
aa120f64bbabdb2eaaeb611e84851dea,2022-06-04,2022-07-01,LGA,IAD,SVAHZNN1,PT8H41M,0,False,False,False,207.35,251.00,3,594,1656674940||1656689400||1656701400,2022-07-01T07:29:00.000-04:00||2022-07-01T11:30:00.000-04:00||2022-07-01T14:50:00.000-04:00,1656680580||1656692400||1656706200,2022-07-01T09:03:00.000-04:00||2022-07-01T12:20:00.000-04:00||2022-07-01T16:10:00.000-04:00,PIT||DUJ||IAD,LGA||PIT||DUJ,American Airlines||Southern Airways Express||Southern Airways Express,AA||9X||9X,Embraer 170||Cessna||Cessna,5640||3000||4800,329||84||181,coach||coach||coach
5454d8396f29cf97c96ef0cc734bbdcc,2022-06-04,2022-07-05,IAD,DFW,UAUNA0MC,PT5H5M,0,False,False,False,231.63,272.60,2,1386,1657015800||1657024380,2022-07-05T06:10:00.000-04:00||2022-07-05T08:33:00.000-04:00,1657021140||1657034100,2022-07-05T07:39:00.000-04:00||2022-07-05T10:15:00.000-05:00,DTW||DFW,IAD||DTW,Delta||Delta,DL||DL,Canadair Regional Jet 900||Airbus A319,5340||9720,391||995,coach||coach
0cc014a6eaa738832800bd51614633c7,2022-06-04,2022-07-08,PHL,CLT,UA3NA0MC,PT4H44M,0,False,False,False,173.03,209.61,6,895,1657272900||1657285140,2022-07-08T05:35:00.000-04:00||2022-07-08T08:59:00.000-04:00,1657279860||1657289940,2022-07-08T07:31:00.000-04:00||2022-07-08T10:19:00.000-04:00,ATL||CLT,PHL||ATL,Delta||Delta,DL||DL,Boeing 737-900||Boeing 717,6960||4800,667||228,coach||coach
74a2043f079aa4cdf9d17c6f652b51be,2022-06-04,2022-07-12,LAX,BOS,UAVOA0ML,PT11H25M,1,False,False,False,537.67,607.20,9,2844,1657690500||1657722300,2022-07-12T22:35:00.000-07:00||2022-07-13T10:25:00.000-04:00,1657705680||1657731600,2022-07-13T05:48:00.000-04:00||2022-07-13T13:00:00.000-04:00,ATL||BOS,ONT||ATL,Delta||Delta,DL||DL,Airbus A321||Boeing 757,15180||9300,1897||947,coach||coach
0754325d1a5f08aaf367f43fb1e46173,2022-06-04,2022-07-15,ORD,MIA,S3AJZNN1,PT8H58M,0,False,False,False,180.47,217.61,7,1824,1657891800||1657911840,2022-07-15T08:30:00.000-05:00||2022-07-15T15:04:00.000-04:00,1657899240||1657924080,2022-07-15T11:34:00.000-04:00||2022-07-15T18:28:00.000-04:00,LGA||MIA,ORD||LGA,American Airlines||American Airlines,AA||AA,Boeing 737-800||Airbus A321,7440||12240,720||1104,coach||coach
5c9808e5ba22a81011a18c6114e06b44,2022-06-04,2022-07-19,JFK,CLT,NVAHZNN1,PT1H56M,0,False,False,True,133.95,158.60,7,545,1658246400,2022-07-19T12:00:00.000-04:00,1658253360,2022-07-19T13:56:00.000-04:00,CLT,JFK,American Airlines,AA,Boeing 737-800,6960,545,coach
c44b31aebe7d0d9e75ceb6e3af8d078a,2022-06-04,2022-07-22,OAK,LGA,KAUOA0MC,PT11H4M,0,False,False,False,545.12,614.10,5,2807,1658501280||1658511180||1658527200,2022-07-22T07:48:00.000-07:00||2022-07-22T10:33:00.000-07:00||2022-07-22T16:00:00.000-06:00,1658506500||1658520000||1658541120,2022-07-22T09:15:00.000-07:00||2022-07-22T14:00:00.000-06:00||2022-07-22T21:52:00.000-04:00,LAX||DEN||LGA,OAK||LAX||DEN,Delta||United||United,DL||UA||UA,Embraer 175 (Enhanced Winglets)||Boeing 737-800||Boeing 737-800,5220||8820||13920,338||848||1621,coach||coach||coach
6eb5232b4ad4934e513ebab6ab487a6c,2022-06-04,2022-07-26,DTW,SFO,PL2ABEL1,PT9H39M,0,False,False,False,471.63,530.60,7,3051,1658860500||1658870940,2022-07-26T14:35:00.000-04:00||2022-07-26T17:29:00.000-04:00,1658867280||1658895240,2022-07-26T16:28:00.000-04:00||2022-07-26T21:14:00.000-07:00,JFK||SFO,DTW||JFK,JetBlue Airways||JetBlue Airways,B6||B6,Embraer 190||Airbus A319-321,6780||24300,485||2566,coach||coach
584eb92558c0a48d9441a9a9e96bf8b8,2022-06-04,2022-07-29,LGA,BOS,SL2AUEL1,PT1H22M,0,False,False,True,37.21,54.60,7,185,1659104100,2022-07-29T10:15:00.000-04:00,1659109020,2022-07-29T11:37:00.000-04:00,BOS,LGA,JetBlue Airways,B6,Embraer 190,4920,185,coach
1c6a75e99b39dc44b290c8051f384b07,2022-06-04,2022-08-02,CLT,DTW,UA7NR,PT10H15M,0,False,False,False,47.00,153.08,0,,1659462000||1659488700,2022-08-02T13:40:00.000-04:00||2022-08-02T21:05:00.000-04:00,1659468540||1659498900,2022-08-02T15:29:00.000-04:00||2022-08-02T23:55:00.000-04:00,MCO||DTW,CLT||MCO,Spirit Airlines||Spirit Airlines,NK||NK,AIRBUS INDUSTRIE A321 SHARKLETS||AIRBUS INDUSTRIE A321 SHARKLETS,6540||10200,None||None,coach||coach
45e2f0c6728e6c04003c0299caaee6de,2022-06-05,2022-06-07,DEN,PHL,L3AIZNN1,PT5H2M,0,False,False,False,424.19,479.60,1,1575,1654620480||1654631700,2022-06-07T10:48:00.000-06:00||2022-06-07T14:55:00.000-05:00,1654629600||1654638600,2022-06-07T14:20:00.000-05:00||2022-06-07T17:50:00.000-04:00,ORD||PHL,DEN||ORD,American Airlines||American Airlines,AA||AA,Boeing 737-800||Airbus A320,9120||6900,903||672,coach||coach
fb2db00392f95f4827de60a5a2bb52ae,2022-06-05,2022-06-10,DTW,EWR,KA3QA0MQ,PT1H39M,0,False,False,True,236.28,268.60,6,485,1654859100,2022-06-10T07:05:00.000-04:00,1654865040,2022-06-10T08:44:00.000-04:00,EWR,DTW,Delta,DL,Airbus A220-100,5940,485,coach
ab224e47e78c21b9251ff19106f1930a,2022-06-05,2022-06-14,BOS,PHL,PL7QUEL1,PT1H29M,0,False,False,True,54.88,73.60,7,280,1655207400,2022-06-14T07:50:00.000-04:00,1655212740,2022-06-14T09:19:00.000-04:00,PHL,BOS,JetBlue Airways,B6,Embraer 190,5340,280,coach
15a2e023e3afe47951f8b00ff9784094,2022-06-05,2022-06-17,EWR,SFO,EAA0OHEN,PT6H2M,0,False,False,True,636.27,698.59,9,2566,1655474400,2022-06-17T10:00:00.000-04:00,1655496120,2022-06-17T13:02:00.000-07:00,SFO,EWR,United,UA,Boeing 777,21720,2566,coach
92a9b7d89d6ecc43d785949759cbd55d,2022-06-05,2022-06-21,BOS,LGA,SL7AUEY8,PT1H16M,0,False,False,True,87.44,108.60,7,185,1655827200,2022-06-21T12:00:00.000-04:00,1655831760,2022-06-21T13:16:00.000-04:00,LGA,BOS,American Airlines,AA,Embraer 190,4560,185,coach
effee73a55e3d7a8349ee0e174bb3b86,2022-06-05,2022-06-24,IAD,LGA,L0AWZNN1,PT6H,0,False,False,False,465.11,522.09,7,872,1656106200||1656121800,2022-06-24T17:30:00.000-04:00||2022-06-24T21:50:00.000-04:00,1656111900||1656127800,2022-06-24T19:05:00.000-04:00||2022-06-24T23:30:00.000-04:00,CLT||LGA,IAD||CLT,American Airlines||American Airlines,AA||AA,Canadair Regional Jet 900||Boeing 737-800,5700||6000,327||545,coach||coach
9bb95aa163dec269d848c16538a6d8c0,2022-06-05,2022-06-28,DFW,JFK,L7AIZNN1,PT3H47M,0,False,False,True,227.91,259.60,7,1380,1656438120,2022-06-28T12:42:00.000-05:00,1656451740,2022-06-28T17:29:00.000-04:00,JFK,DFW,American Airlines,AA,Boeing 737-800,13620,1380,coach
9cbd4f3c9d64c22e8f4c6bd1d9a5afb4,2022-06-06,2022-06-09,OAK,CLT,KA3OA0MC,PT18H55M,1,False,False,False,773.96,871.31,3,2675,1654825800||1654845600||1654885800,2022-06-09T18:50:00.000-07:00||2022-06-10T00:20:00.000-07:00||2022-06-10T13:30:00.000-05:00,1654830900||1654859760||1654893900,2022-06-09T20:15:00.000-07:00||2022-06-10T06:16:00.000-05:00||2022-06-10T16:45:00.000-04:00,LAX||ORD||CLT,OAK||LAX||ORD,Delta||United||United,DL||UA||UA,Embraer 175 (Enhanced Winglets)||||Embraer 175 (Enhanced Winglets),5100||14160||8100,338||1745||592,coach||coach||coach
a00e01a9e6a0845c4499020697d50611,2022-06-06,2022-06-13,IAD,BOS,HAA7PFEN,PT5H9M,0,False,False,False,370.23,421.60,9,406,1655137800||1655150400,2022-06-13T12:30:00.000-04:00||2022-06-13T16:00:00.000-04:00,1655143140||1655156340,2022-06-13T13:59:00.000-04:00||2022-06-13T17:39:00.000-04:00,LGA||BOS,IAD||LGA,United||Delta,UA||DL,||Airbus A220-100,5340||5940,221||185,coach||coach
0dc628306aad40eb83bb07aecf0fc009,2022-06-06,2022-06-16,ORD,BOS,G8AIZNN1,PT6H14M,0,False,False,False,316.28,368.10,3,1167,1655385900||1655394180||1655402400,2022-06-16T08:25:00.000-05:00||2022-06-16T11:43:00.000-04:00||2022-06-16T14:00:00.000-04:00,1655390940||1655398740||1655408340,2022-06-16T10:49:00.000-04:00||2022-06-16T12:59:00.000-04:00||2022-06-16T15:39:00.000-04:00,BUF||DCA||BOS,ORD||BUF||DCA,American Airlines||American Airlines||American Airlines,AA||AA||AA,Airbus A319||Canadair Regional Jet 900||Airbus A319,5040||4560||5940,470||291||406,coach||coach||coach
b09abe318edf7e31b12987dd665ec515,2022-06-06,2022-06-20,EWR,DTW,TA7NR,PT10H47M,0,False,False,False,163.00,270.58,0,,1655730000||1655758740,2022-06-20T09:00:00.000-04:00||2022-06-20T16:59:00.000-04:00,1655740500||1655768820,2022-06-20T11:55:00.000-04:00||2022-06-20T19:47:00.000-04:00,MCO||DTW,EWR||MCO,Spirit Airlines||Spirit Airlines,NK||NK,AIRBUS INDUSTRIE A321 SHARKLETS||Airbus A319,10500||10080,None||None,coach||coach
3fd9306a0bbae6f3608ecc6f67916582,2022-06-06,2022-06-23,MIA,ATL,SUAIZNN1,PT2H2M,0,False,False,True,137.67,162.60,7,596,1656029820,2022-06-23T20:17:00.000-04:00,1656037140,2022-06-23T22:19:00.000-04:00,ATL,MIA,American Airlines,AA,Airbus A319,7320,596,coach
2e81099ee1c4bb5aecd6bdf8acadda5e,2022-06-07,2022-06-09,CLT,SFO,RH0AUEL1,PT12H3M,0,False,False,False,303.27,348.12,7,3426,1654772400||1654792200,2022-06-09T07:00:00.000-04:00||2022-06-09T12:30:00.000-04:00,1654780080||1654815780,2022-06-09T09:08:00.000-04:00||2022-06-09T16:03:00.000-07:00,BOS||SFO,CLT||BOS,JetBlue Airways||JetBlue Airways,B6||B6,Embraer 190||Airbus A319-321,7680||23580,728||2698,coach||coach
ae2bc5ddc1e2f28887b46aaad241758e,2022-06-07,2022-06-12,PHL,LGA,SI3QUEL1,PT4H20M,0,False,False,False,161.86,197.60,7,465,1655028000||1655038800,2022-06-12T06:00:00.000-04:00||2022-06-12T09:00:00.000-04:00,1655032920||1655043600,2022-06-12T07:22:00.000-04:00||2022-06-12T10:20:00.000-04:00,BOS||LGA,PHL||BOS,JetBlue Airways||JetBlue Airways,B6||B6,Embraer 190||Embraer 190,4920||4800,280||185,coach||coach
